time,event,event_type,process,device,ready_queue,wait_queue,cpus,ios
231,24 finished I/O → ready queue,io_to_ready,24,IO1,"['50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24']","['23', '17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4']","['25', '39', '28', '45']","['48', None, '16', '44']"
231,23 dispatched to IO1,dispatch_io,23,IO1,"['50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24']","['17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4']","['25', '39', '28', '45']","['48', '23', '16', '44']"
232,39 finished CPU → ready queue,cpu_to_ready,39,CPU1,"['50', '47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39']","['17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4']","['25', None, '28', '45']","['48', '23', '16', '44']"
232,50 dispatched to CPU1,dispatch_cpu,50,CPU1,"['47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39']","['17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4']","['25', '50', '28', '45']","['48', '23', '16', '44']"
234,23 finished I/O → ready queue,io_to_ready,23,IO1,"['47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23']","['17', '8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4']","['25', '50', '28', '45']","['48', None, '16', '44']"
234,17 dispatched to IO1,dispatch_io,17,IO1,"['47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23']","['8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4']","['25', '50', '28', '45']","['48', '17', '16', '44']"
236,50 finished CPU → wait queue,cpu_to_io,50,CPU1,"['47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23']","['8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50']","['25', None, '28', '45']","['48', '17', '16', '44']"
236,48 finished I/O → ready queue,io_to_ready,48,IO0,"['47', '42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48']","['8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50']","['25', None, '28', '45']","[None, '17', '16', '44']"
236,47 dispatched to CPU1,dispatch_cpu,47,CPU1,"['42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48']","['8', '10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50']","['25', '47', '28', '45']","[None, '17', '16', '44']"
236,8 dispatched to IO0,dispatch_io,8,IO0,"['42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50']","['25', '47', '28', '45']","['8', '17', '16', '44']"
237,25 finished CPU → ready queue,cpu_to_ready,25,CPU0,"['42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50']","[None, '47', '28', '45']","['8', '17', '16', '44']"
237,28 finished CPU → ready queue,cpu_to_ready,28,CPU2,"['42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50']","[None, '47', None, '45']","['8', '17', '16', '44']"
237,45 finished CPU → wait queue,cpu_to_io,45,CPU3,"['42', '43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45']","[None, '47', None, None]","['8', '17', '16', '44']"
237,42 dispatched to CPU0,dispatch_cpu,42,CPU0,"['43', '41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45']","['42', '47', None, None]","['8', '17', '16', '44']"
237,43 dispatched to CPU2,dispatch_cpu,43,CPU2,"['41', '1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45']","['42', '47', '43', None]","['8', '17', '16', '44']"
237,41 dispatched to CPU3,dispatch_cpu,41,CPU3,"['1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45']","['42', '47', '43', '41']","['8', '17', '16', '44']"
240,47 finished CPU → wait queue,cpu_to_io,47,CPU1,"['1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47']","['42', None, '43', '41']","['8', '17', '16', '44']"
240,43 finished CPU → wait queue,cpu_to_io,43,CPU2,"['1', '49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43']","['42', None, None, '41']","['8', '17', '16', '44']"
240,1 dispatched to CPU1,dispatch_cpu,1,CPU1,"['49', '21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43']","['42', '1', None, '41']","['8', '17', '16', '44']"
240,49 dispatched to CPU2,dispatch_cpu,49,CPU2,"['21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43']","['42', '1', '49', '41']","['8', '17', '16', '44']"
242,41 finished CPU → ready queue,cpu_to_ready,41,CPU3,"['21', '38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43']","['42', '1', '49', None]","['8', '17', '16', '44']"
242,21 dispatched to CPU3,dispatch_cpu,21,CPU3,"['38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43']","['42', '1', '49', '21']","['8', '17', '16', '44']"
243,1 finished CPU → wait queue,cpu_to_io,1,CPU1,"['38', '6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1']","['42', None, '49', '21']","['8', '17', '16', '44']"
243,38 dispatched to CPU1,dispatch_cpu,38,CPU1,"['6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1']","['42', '38', '49', '21']","['8', '17', '16', '44']"
245,44 finished I/O → ready queue,io_to_ready,44,IO3,"['6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44']","['10', '26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1']","['42', '38', '49', '21']","['8', '17', '16', None]"
245,10 dispatched to IO3,dispatch_io,10,IO3,"['6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44']","['26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1']","['42', '38', '49', '21']","['8', '17', '16', '10']"
246,42 finished all bursts,finished,42,CPU0,"['6', '14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44']","['26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1']","[None, '38', '49', '21']","['8', '17', '16', '10']"
246,6 dispatched to CPU0,dispatch_cpu,6,CPU0,"['14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44']","['26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1']","['6', '38', '49', '21']","['8', '17', '16', '10']"
248,16 finished I/O → ready queue,io_to_ready,16,IO2,"['14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16']","['26', '40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1']","['6', '38', '49', '21']","['8', '17', None, '10']"
248,26 dispatched to IO2,dispatch_io,26,IO2,"['14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16']","['40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1']","['6', '38', '49', '21']","['8', '17', '26', '10']"
250,6 finished CPU → wait queue,cpu_to_io,6,CPU0,"['14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16']","['40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6']","[None, '38', '49', '21']","['8', '17', '26', '10']"
250,49 finished CPU → ready queue,cpu_to_ready,49,CPU2,"['14', '2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49']","['40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6']","[None, '38', None, '21']","['8', '17', '26', '10']"
250,14 dispatched to CPU0,dispatch_cpu,14,CPU0,"['2', '9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49']","['40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6']","['14', '38', None, '21']","['8', '17', '26', '10']"
250,2 dispatched to CPU2,dispatch_cpu,2,CPU2,"['9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49']","['40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6']","['14', '38', '2', '21']","['8', '17', '26', '10']"
251,26 finished I/O → ready queue,io_to_ready,26,IO2,"['9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26']","['40', '32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6']","['14', '38', '2', '21']","['8', '17', None, '10']"
251,40 dispatched to IO2,dispatch_io,40,IO2,"['9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26']","['32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6']","['14', '38', '2', '21']","['8', '17', '40', '10']"
252,14 finished all bursts,finished,14,CPU0,"['9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26']","['32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6']","[None, '38', '2', '21']","['8', '17', '40', '10']"
252,21 finished CPU → wait queue,cpu_to_io,21,CPU3,"['9', '27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26']","['32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21']","[None, '38', '2', None]","['8', '17', '40', '10']"
252,9 dispatched to CPU0,dispatch_cpu,9,CPU0,"['27', '35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26']","['32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21']","['9', '38', '2', None]","['8', '17', '40', '10']"
252,27 dispatched to CPU3,dispatch_cpu,27,CPU3,"['35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26']","['32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21']","['9', '38', '2', '27']","['8', '17', '40', '10']"
255,27 finished CPU → wait queue,cpu_to_io,27,CPU3,"['35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26']","['32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21', '27']","['9', '38', '2', None]","['8', '17', '40', '10']"
255,17 finished I/O → ready queue,io_to_ready,17,IO1,"['35', '11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26', '17']","['32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21', '27']","['9', '38', '2', None]","['8', None, '40', '10']"
255,35 dispatched to CPU3,dispatch_cpu,35,CPU3,"['11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26', '17']","['32', '46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21', '27']","['9', '38', '2', '35']","['8', None, '40', '10']"
255,32 dispatched to IO1,dispatch_io,32,IO1,"['11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26', '17']","['46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21', '27']","['9', '38', '2', '35']","['8', '32', '40', '10']"
256,2 finished CPU → wait queue,cpu_to_io,2,CPU2,"['11', '15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26', '17']","['46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21', '27', '2']","['9', '38', None, '35']","['8', '32', '40', '10']"
256,11 dispatched to CPU2,dispatch_cpu,11,CPU2,"['15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26', '17']","['46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21', '27', '2']","['9', '38', '11', '35']","['8', '32', '40', '10']"
257,38 finished CPU → ready queue,cpu_to_ready,38,CPU1,"['15', '36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26', '17', '38']","['46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21', '27', '2']","['9', None, '11', '35']","['8', '32', '40', '10']"
257,15 dispatched to CPU1,dispatch_cpu,15,CPU1,"['36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26', '17', '38']","['46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21', '27', '2']","['9', '15', '11', '35']","['8', '32', '40', '10']"
259,10 finished I/O → ready queue,io_to_ready,10,IO3,"['36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26', '17', '38', '10']","['46', '5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21', '27', '2']","['9', '15', '11', '35']","['8', '32', '40', None]"
259,46 dispatched to IO3,dispatch_io,46,IO3,"['36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26', '17', '38', '10']","['5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21', '27', '2']","['9', '15', '11', '35']","['8', '32', '40', '46']"
260,11 finished CPU → ready queue,cpu_to_ready,11,CPU2,"['36', '22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26', '17', '38', '10', '11']","['5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21', '27', '2']","['9', '15', None, '35']","['8', '32', '40', '46']"
260,36 dispatched to CPU2,dispatch_cpu,36,CPU2,"['22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26', '17', '38', '10', '11']","['5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21', '27', '2']","['9', '15', '36', '35']","['8', '32', '40', '46']"
261,8 finished I/O → ready queue,io_to_ready,8,IO0,"['22', '18', '33', '34', '37', '13', '24', '39', '23', '48', '25', '28', '41', '44', '16', '49', '26', '17', '38', '10', '11', '8']","['5', '20', '12', '3', '30', '29', '19', '31', '4', '50', '45', '47', '43', '1', '6', '21', '27', '2']","['9', '15', '36', '35']","[None, '32', '40', '46']"
